report_id,period_label,period_order,report_status,app_combo,app_type,avg_days,performance_standard,percent_in_standard,data_status
2024_2025_Q4,2024-25 Q4,2024.75,reported,L6,L6,,,,not_reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L7,L7,36.0,30.0,0.0,reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L8,L8,80.0909090909091,30.0,0.0,reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L10,L10,204.009900990099,30.0,0.0,reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L2,L2,85.76351173213816,30.0,0.0347826086956521,reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L3,L3,47.0,30.0,0.0,reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L4,L4,57.34782608695652,30.0,0.0869565217391304,reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L5,L5,616.210843373494,30.0,0.0,reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L6,L6,,,,not_reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L7,L7,,,,not_reported
2025_2026_Q1,2025-26 Q1,2025.0,reported,L8,L8,58.6,30.0,0.2,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L10,L10,197.597609561753,30.0,0.0,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L2,L2,82.60611653045083,30.0,0.0235,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L3,L3,56.5,30.0,0.0,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L4,L4,45.4375,30.0,0.125,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L5,L5,438.7081967213115,30.0,0.0,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L6,L6,99.0,30.0,0.0,reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L7,L7,,,,not_reported
2025_2026_Q2,2025-26 Q2,2025.25,reported,L8,L8,59.833333333333336,30.0,0.0,reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L10,L10,180.6520737327189,30.0,0.0,reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L2,L2,67.33276059564719,30.0,0.0438144329896907,reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L3,L3,91.0,30.0,0.0,reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L4,L4,39.55555555555556,30.0,0.2222222222222222,reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L5,L5,465.64619164619165,30.0,0.0,reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L6,L6,,,,not_reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L7,L7,,,,not_reported
2025_2026_Q3,2025-26 Q3,2025.5,reported,L8,L8,53.4,30.0,0.0,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L10,L10,151.68525896414343,30.0,,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L2,L2,59.27625802093887,30.0,0.1043566362715298,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L3,L3,70.0,30.0,,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L4,L4,46.785714285714285,30.0,0.1428571428571428,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L5,L5,356.5210355987055,30.0,,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L6,L6,,,,not_reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L7,L7,720.0,30.0,,reported
2025_2026_Q4,2025-26 Q4,2025.75,reported,L8,L8,75.28571428571429,30.0,,reported
