report_id,period_label,report_type,series_id,app_combo,avg_days,source_file
2017_2018_Q2,2017-18 Q2,Q,L1/L2/L3,L1/L2/L3,3.5,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L1/L2/L8,L1/L2/L8,2.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L1/L3,L1/L3,2.727272727272727,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L1/L8,L1/L8,4.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L2,L2,6.206877729257642,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L2/L3,L2/L3,2.8333333333333335,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L2/L3/L9,L2/L3/L9,6.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L2/L8,L2/L8,10.8,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L2/L9,L2/L9,6.266666666666667,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L3,L3,4.109375,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L3/L9,L3/L9,5.266666666666667,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L4,L4,4.333333333333333,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L5,L5,23.244897959183675,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L8,L8,1.5,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L8/L9,L8/L9,12.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,L9,L9,4.906593406593407,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A1_T,A1,5.428571428571429,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A1_T/T1,A1/T1,21.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A1_T/T2,A1/T2,18.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,A2_T,A2,5.375,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1,T1,13.727272727272727,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T2,T1/T2,13.931034482758621,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T2/T3,T1/T2/T3,31.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T2/T3/T6,T1/T2/T3/T6,28.25,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T2/T5,T1/T2/T5,5.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T2/T6,T1/T2/T6,8.6875,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T3,T1/T3,26.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T5/T6,T1/T5/T6,1.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T1/T6,T1/T6,16.11111111111111,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T2,T2,12.992167101827675,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T2/T3,T2/T3,21.333333333333332,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T2/T3/T6,T2/T3/T6,10.818181818181818,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T2/T4/T6,T2/T4/T6,2.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T2/T5,T2/T5,21.4,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T2/T6,T2/T6,13.45625,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T3,T3,16.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T3/T5,T3/T5,11.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T3/T6,T3/T6,1.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T4,T4,1.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T5,T5,15.057142857142857,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T5/T6,T5/T6,127.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T6,T6,13.49537037037037,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q2,2017-18 Q2,Q,T7,T7,104.0,24 6 2017-07-01_2017-09-30 LTBAvgDayHearingOrder Q2 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A1_L,A1,23.55,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_L,A2,6.101694915254237,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_L/L1,A2/L1,5.6,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_L/L2,A2/L2,14.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_L/L2/L3,A2/L2/L3,1.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_L/L3,A2/L3,4.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_L/L9,A2/L9,1.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A4_L,A4,14.305555555555555,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L1,L1,4.016623884610683,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L1/L2,L1/L2,6.216772151898734,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L1/L2/L3,L1/L2/L3,21.571428571428573,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L1/L2/L8,L1/L2/L8,1.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L1/L3,L1/L3,7.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L1/L8,L1/L8,16.5,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L2,L2,7.811391724879098,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L2/L3,L2/L3,11.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L2/L3/L8,L2/L3/L8,27.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L2/L3/L9,L2/L3/L9,1.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L2/L8,L2/L8,4.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L2/L9,L2/L9,7.851063829787234,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L3,L3,5.326923076923077,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L3/L9,L3/L9,7.083333333333333,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L4,L4,6.210708117443868,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L5,L5,21.026315789473685,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L8,L8,9.11111111111111,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,L9,L9,5.179166666666666,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A1_T,A1,17.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A1_T/T2,A1/T2,16.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A1_T/T2/T6,A1/T2/T6,1.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_T,A2,9.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_T/T1,A2/T1,10.666666666666666,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_T/T1/T2/T6,A2/T1/T2/T6,2.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,A2_T/T6,A2/T6,6.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1,T1,13.5,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T2,T1/T2,14.35135135135135,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T2/T3,T1/T2/T3,18.75,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T2/T3/T6,T1/T2/T3/T6,59.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T2/T5,T1/T2/T5,2.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T2/T6,T1/T2/T6,12.923076923076923,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T3,T1/T3,1.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T1/T6,T1/T6,4.111111111111111,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2,T2,15.084183673469388,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2/T3,T2/T3,47.6,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2/T3/T5/T6,T2/T3/T5/T6,15.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2/T3/T6,T2/T3/T6,23.77777777777778,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2/T5,T2/T5,9.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2/T5/T6,T2/T5/T6,7.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T2/T6,T2/T6,17.767857142857142,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T3,T3,7.833333333333333,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T3/T6,T3/T6,3.0,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T5,T5,13.482758620689655,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q3,2017-18 Q3,Q,T6,T6,19.483333333333334,24 7 2017-10-01_2017-12-31 LTBAvgDayHearingOrder Q3 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A1_L,A1,6.461538461538462,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A1_L/A2_L/L2,A1/A2/L2,1.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A1_L/L1/L2,A1/L1/L2,1.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A1_L/L2,A1/L2,1.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_L,A2,3.12,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_L/L1,A2/L1,1.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_L/L1/L2,A2/L1/L2,4.666666666666667,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_L/L2,A2/L2,2.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_L/L3,A2/L3,19.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A4_L,A4,24.958333333333332,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L1,L1,3.723420818505338,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L1/L2,L1/L2,4.876006441223833,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L1/L2/L3,L1/L2/L3,1.75,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L1/L2/L8,L1/L2/L8,4.666666666666667,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L1/L3,L1/L3,5.909090909090909,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L1/L8,L1/L8,12.5,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L2,L2,5.802145411203814,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L2/L3,L2/L3,8.333333333333334,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L2/L3/L9,L2/L3/L9,4.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L2/L8,L2/L8,5.333333333333333,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L2/L8/L9,L2/L8/L9,7.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L2/L9,L2/L9,5.976744186046512,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L3,L3,4.443298969072165,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L3/L9,L3/L9,4.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L4,L4,4.747330960854092,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L5,L5,29.25,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L8,L8,3.3333333333333335,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,L9,L9,3.950892857142857,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A1_T,A1,4.357142857142857,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A1_T/T2,A1/T2,10.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_T,A2,20.5,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_T/T1,A2/T1,12.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,A2_T/T2/T6,A2/T2/T6,18.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1,T1,10.652542372881356,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T2,T1/T2,11.823529411764707,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T2/T3,T1/T2/T3,37.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T2/T3/T5,T1/T2/T3/T5,35.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T2/T3/T6,T1/T2/T3/T6,4.333333333333333,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T2/T5,T1/T2/T5,2.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T2/T6,T1/T2/T6,26.125,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T3,T1/T3,40.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T3/T6,T1/T3/T6,9.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T5,T1/T5,5.833333333333333,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T1/T6,T1/T6,6.888888888888889,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2,T2,11.849489795918368,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2/T3,T2/T3,11.166666666666666,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2/T3/T4/T5/T6,T2/T3/T4/T5/T6,1.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2/T3/T6,T2/T3/T6,6.1,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2/T5,T2/T5,6.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2/T5/T6,T2/T5/T6,2.5,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T2/T6,T2/T6,17.80473372781065,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T3,T3,9.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T5,T5,8.534883720930232,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T5/T6,T5/T6,4.0,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2017_2018_Q4,2017-18 Q4,Q,T6,T6,11.831460674157304,24 8 2018-01-01_2018-03-31 LTBAvgDayHearingOrder Q4 2017-18.xlsx
2018_2019_Q2,2018-19 Q2,Q,A1_L,A1,8.85,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A1_L/L2,A1/L2,21.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_L,A2,6.1454545454545455,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_L/L1/L2/L3,A2/L1/L2/L3,3.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_L/L2,A2/L2,1.6666666666666667,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A4_L,A4,37.6,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L1,L1,4.224790204980052,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L1/L2,L1/L2,5.265,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L1/L2/L3,L1/L2/L3,1.5,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L1/L2/L8,L1/L2/L8,7.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L1/L2/L9,L1/L2/L9,2.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
